gid	key	parent_key	parent_table	text
gid_2016_05_07_nynmlb_sdnmlb_1	0	0	item	El dominicano Bartolo Colon conecta el primer cuadrangular de su carrera en San Diego.
gid_2016_05_07_nynmlb_sdnmlb_1	1	1	item	El dominicano Bartolo Colon conecta el primer cuadrangular de su carrera en San Diego.
gid_2016_05_07_nynmlb_sdnmlb_1	2	2	item	El dominicano Bartolo Colon conecta el primer cuadrangular de su carrera en San Diego.
