gid	key	parent_key	parent_table	text
gid_2016_05_07_nynmlb_sdnmlb_1	0	3	home	
gid_2016_05_07_nynmlb_sdnmlb_1	1	3	away	
gid_2016_05_07_nynmlb_sdnmlb_1	2	1	mlb	
