gid	key	parent_key	parent_table	text
gid_2016_05_07_nynmlb_sdnmlb_1	0	0	event	2016-05-08T00:48:46Z
gid_2016_05_07_nynmlb_sdnmlb_1	1	1	event	2016-05-08T01:06:07Z
gid_2016_05_07_nynmlb_sdnmlb_1	2	2	event	2016-05-08T01:30:27Z
gid_2016_05_07_nynmlb_sdnmlb_1	3	3	event	2016-05-08T03:19:08Z
gid_2016_05_07_nynmlb_sdnmlb_1	4	4	event	2016-05-08T03:20:22Z
