gid	key	parent_key	parent_table	text
gid_2016_05_07_nynmlb_sdnmlb_1	0	0	ipad	
gid_2016_05_07_nynmlb_sdnmlb_1	1	3	photos	Kathy Willens/AP
gid_2016_05_07_nynmlb_sdnmlb_1	2	4	photos	Denis Poroy/Getty Images
gid_2016_05_07_nynmlb_sdnmlb_1	3	5	photos	Denis Poroy/Getty Images
gid_2016_05_07_nynmlb_sdnmlb_1	4	6	photos	Denis Poroy/Getty Images
