gid	key	parent_key	parent_table	text	type
gid_2016_05_07_nynmlb_sdnmlb_1	918	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_4.jpg	4
gid_2016_05_07_nynmlb_sdnmlb_1	919	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_5.jpg	5
gid_2016_05_07_nynmlb_sdnmlb_1	920	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_6.jpg	6
gid_2016_05_07_nynmlb_sdnmlb_1	921	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_7.jpg	7
gid_2016_05_07_nynmlb_sdnmlb_1	922	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	923	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_10.jpg	10
gid_2016_05_07_nynmlb_sdnmlb_1	924	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_19.jpg	19
gid_2016_05_07_nynmlb_sdnmlb_1	925	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_22.jpg	22
gid_2016_05_07_nynmlb_sdnmlb_1	926	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_23.jpg	23
gid_2016_05_07_nynmlb_sdnmlb_1	927	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_25.jpg	25
gid_2016_05_07_nynmlb_sdnmlb_1	928	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_29.jpg	29
gid_2016_05_07_nynmlb_sdnmlb_1	929	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_30.jpg	30
gid_2016_05_07_nynmlb_sdnmlb_1	930	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_31.jpg	31
gid_2016_05_07_nynmlb_sdnmlb_1	931	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_32.jpg	32
gid_2016_05_07_nynmlb_sdnmlb_1	932	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_33.jpg	33
gid_2016_05_07_nynmlb_sdnmlb_1	933	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_34.jpg	34
gid_2016_05_07_nynmlb_sdnmlb_1	934	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_35.jpg	35
gid_2016_05_07_nynmlb_sdnmlb_1	935	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_36.jpg	36
gid_2016_05_07_nynmlb_sdnmlb_1	936	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_37.jpg	37
gid_2016_05_07_nynmlb_sdnmlb_1	937	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_38.jpg	38
gid_2016_05_07_nynmlb_sdnmlb_1	938	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_39.jpg	39
gid_2016_05_07_nynmlb_sdnmlb_1	939	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_40.jpg	40
gid_2016_05_07_nynmlb_sdnmlb_1	940	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_41.jpg	41
gid_2016_05_07_nynmlb_sdnmlb_1	941	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_42.jpg	42
gid_2016_05_07_nynmlb_sdnmlb_1	942	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_43.jpg	43
gid_2016_05_07_nynmlb_sdnmlb_1	943	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_44.jpg	44
gid_2016_05_07_nynmlb_sdnmlb_1	944	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_45.jpg	45
gid_2016_05_07_nynmlb_sdnmlb_1	945	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_46.jpg	46
gid_2016_05_07_nynmlb_sdnmlb_1	946	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_47.jpg	47
gid_2016_05_07_nynmlb_sdnmlb_1	947	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_48.jpg	48
gid_2016_05_07_nynmlb_sdnmlb_1	948	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_49.jpg	49
gid_2016_05_07_nynmlb_sdnmlb_1	949	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_50.jpg	50
gid_2016_05_07_nynmlb_sdnmlb_1	950	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_51.jpg	51
gid_2016_05_07_nynmlb_sdnmlb_1	951	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_52.jpg	52
gid_2016_05_07_nynmlb_sdnmlb_1	952	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_53.jpg	53
gid_2016_05_07_nynmlb_sdnmlb_1	953	24	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621683_th_13.jpg	13
gid_2016_05_07_nynmlb_sdnmlb_1	954	25	media	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	955	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_1.jpg	1
gid_2016_05_07_nynmlb_sdnmlb_1	956	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_2.jpg	2
gid_2016_05_07_nynmlb_sdnmlb_1	957	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_3.jpg	3
gid_2016_05_07_nynmlb_sdnmlb_1	958	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_4.jpg	4
gid_2016_05_07_nynmlb_sdnmlb_1	959	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_5.jpg	5
gid_2016_05_07_nynmlb_sdnmlb_1	960	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_6.jpg	6
gid_2016_05_07_nynmlb_sdnmlb_1	961	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_7.jpg	7
gid_2016_05_07_nynmlb_sdnmlb_1	962	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	963	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_10.jpg	10
gid_2016_05_07_nynmlb_sdnmlb_1	964	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_19.jpg	19
gid_2016_05_07_nynmlb_sdnmlb_1	965	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_22.jpg	22
gid_2016_05_07_nynmlb_sdnmlb_1	966	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_23.jpg	23
gid_2016_05_07_nynmlb_sdnmlb_1	967	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_25.jpg	25
gid_2016_05_07_nynmlb_sdnmlb_1	968	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_29.jpg	29
gid_2016_05_07_nynmlb_sdnmlb_1	969	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_30.jpg	30
gid_2016_05_07_nynmlb_sdnmlb_1	970	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_31.jpg	31
gid_2016_05_07_nynmlb_sdnmlb_1	971	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_32.jpg	32
gid_2016_05_07_nynmlb_sdnmlb_1	972	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_33.jpg	33
gid_2016_05_07_nynmlb_sdnmlb_1	973	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_34.jpg	34
gid_2016_05_07_nynmlb_sdnmlb_1	974	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_35.jpg	35
gid_2016_05_07_nynmlb_sdnmlb_1	975	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_36.jpg	36
gid_2016_05_07_nynmlb_sdnmlb_1	976	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_37.jpg	37
gid_2016_05_07_nynmlb_sdnmlb_1	977	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_38.jpg	38
gid_2016_05_07_nynmlb_sdnmlb_1	978	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_39.jpg	39
gid_2016_05_07_nynmlb_sdnmlb_1	979	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_40.jpg	40
gid_2016_05_07_nynmlb_sdnmlb_1	980	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_41.jpg	41
gid_2016_05_07_nynmlb_sdnmlb_1	981	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_42.jpg	42
gid_2016_05_07_nynmlb_sdnmlb_1	982	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_43.jpg	43
gid_2016_05_07_nynmlb_sdnmlb_1	983	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_44.jpg	44
gid_2016_05_07_nynmlb_sdnmlb_1	984	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_45.jpg	45
gid_2016_05_07_nynmlb_sdnmlb_1	985	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_46.jpg	46
gid_2016_05_07_nynmlb_sdnmlb_1	986	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_47.jpg	47
gid_2016_05_07_nynmlb_sdnmlb_1	987	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_48.jpg	48
gid_2016_05_07_nynmlb_sdnmlb_1	988	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_49.jpg	49
gid_2016_05_07_nynmlb_sdnmlb_1	989	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_50.jpg	50
gid_2016_05_07_nynmlb_sdnmlb_1	990	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_51.jpg	51
gid_2016_05_07_nynmlb_sdnmlb_1	991	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_52.jpg	52
gid_2016_05_07_nynmlb_sdnmlb_1	992	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_53.jpg	53
gid_2016_05_07_nynmlb_sdnmlb_1	993	25	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671621483_th_13.jpg	13
gid_2016_05_07_nynmlb_sdnmlb_1	994	26	media	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	995	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671207583_th_19.jpg	19
gid_2016_05_07_nynmlb_sdnmlb_1	996	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671207583_th_23.jpg	23
gid_2016_05_07_nynmlb_sdnmlb_1	997	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671207583_th_29.jpg	29
gid_2016_05_07_nynmlb_sdnmlb_1	998	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671207583_th_30.jpg	30
gid_2016_05_07_nynmlb_sdnmlb_1	999	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671207583_th_31.jpg	31
gid_2016_05_07_nynmlb_sdnmlb_1	1000	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671207583_th_32.jpg	32
gid_2016_05_07_nynmlb_sdnmlb_1	1001	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_671207583_th_50.jpg	50
gid_2016_05_07_nynmlb_sdnmlb_1	1002	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_1.jpg	1
gid_2016_05_07_nynmlb_sdnmlb_1	1003	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_2.jpg	2
gid_2016_05_07_nynmlb_sdnmlb_1	1004	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_3.jpg	3
gid_2016_05_07_nynmlb_sdnmlb_1	1005	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_4.jpg	4
gid_2016_05_07_nynmlb_sdnmlb_1	1006	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_5.jpg	5
gid_2016_05_07_nynmlb_sdnmlb_1	1007	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_6.jpg	6
gid_2016_05_07_nynmlb_sdnmlb_1	1008	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_7.jpg	7
gid_2016_05_07_nynmlb_sdnmlb_1	1009	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	1010	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_22.jpg	22
gid_2016_05_07_nynmlb_sdnmlb_1	1011	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_25.jpg	25
gid_2016_05_07_nynmlb_sdnmlb_1	1012	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_10.jpg	10
gid_2016_05_07_nynmlb_sdnmlb_1	1013	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_33.jpg	33
gid_2016_05_07_nynmlb_sdnmlb_1	1014	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_34.jpg	34
gid_2016_05_07_nynmlb_sdnmlb_1	1015	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_35.jpg	35
gid_2016_05_07_nynmlb_sdnmlb_1	1016	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_36.jpg	36
gid_2016_05_07_nynmlb_sdnmlb_1	1017	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_37.jpg	37
gid_2016_05_07_nynmlb_sdnmlb_1	1018	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_38.jpg	38
gid_2016_05_07_nynmlb_sdnmlb_1	1019	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_39.jpg	39
gid_2016_05_07_nynmlb_sdnmlb_1	1020	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_40.jpg	40
gid_2016_05_07_nynmlb_sdnmlb_1	1021	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_41.jpg	41
gid_2016_05_07_nynmlb_sdnmlb_1	1022	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_42.jpg	42
gid_2016_05_07_nynmlb_sdnmlb_1	1023	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_43.jpg	43
gid_2016_05_07_nynmlb_sdnmlb_1	1024	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_44.jpg	44
gid_2016_05_07_nynmlb_sdnmlb_1	1025	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_45.jpg	45
gid_2016_05_07_nynmlb_sdnmlb_1	1026	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_46.jpg	46
gid_2016_05_07_nynmlb_sdnmlb_1	1027	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_47.jpg	47
gid_2016_05_07_nynmlb_sdnmlb_1	1028	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_48.jpg	48
gid_2016_05_07_nynmlb_sdnmlb_1	1029	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_49.jpg	49
gid_2016_05_07_nynmlb_sdnmlb_1	1030	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_51.jpg	51
gid_2016_05_07_nynmlb_sdnmlb_1	1031	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_52.jpg	52
gid_2016_05_07_nynmlb_sdnmlb_1	1032	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_53.jpg	53
gid_2016_05_07_nynmlb_sdnmlb_1	1033	26	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/10/images/mlbf_671207583_th_13.jpg	13
gid_2016_05_07_nynmlb_sdnmlb_1	1034	27	media	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	1035	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_1.jpg	1
gid_2016_05_07_nynmlb_sdnmlb_1	1036	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_2.jpg	2
gid_2016_05_07_nynmlb_sdnmlb_1	1037	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_3.jpg	3
gid_2016_05_07_nynmlb_sdnmlb_1	1038	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_4.jpg	4
gid_2016_05_07_nynmlb_sdnmlb_1	1039	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_5.jpg	5
gid_2016_05_07_nynmlb_sdnmlb_1	1040	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_6.jpg	6
gid_2016_05_07_nynmlb_sdnmlb_1	1041	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_7.jpg	7
gid_2016_05_07_nynmlb_sdnmlb_1	1042	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_8.jpg	8
gid_2016_05_07_nynmlb_sdnmlb_1	1043	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_10.jpg	10
gid_2016_05_07_nynmlb_sdnmlb_1	1044	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_19.jpg	19
gid_2016_05_07_nynmlb_sdnmlb_1	1045	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_22.jpg	22
gid_2016_05_07_nynmlb_sdnmlb_1	1046	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_23.jpg	23
gid_2016_05_07_nynmlb_sdnmlb_1	1047	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_25.jpg	25
gid_2016_05_07_nynmlb_sdnmlb_1	1048	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_29.jpg	29
gid_2016_05_07_nynmlb_sdnmlb_1	1049	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_30.jpg	30
gid_2016_05_07_nynmlb_sdnmlb_1	1050	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_31.jpg	31
gid_2016_05_07_nynmlb_sdnmlb_1	1051	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_32.jpg	32
gid_2016_05_07_nynmlb_sdnmlb_1	1052	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_33.jpg	33
gid_2016_05_07_nynmlb_sdnmlb_1	1053	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_34.jpg	34
gid_2016_05_07_nynmlb_sdnmlb_1	1054	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_35.jpg	35
gid_2016_05_07_nynmlb_sdnmlb_1	1055	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_36.jpg	36
gid_2016_05_07_nynmlb_sdnmlb_1	1056	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_37.jpg	37
gid_2016_05_07_nynmlb_sdnmlb_1	1057	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_38.jpg	38
gid_2016_05_07_nynmlb_sdnmlb_1	1058	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_39.jpg	39
gid_2016_05_07_nynmlb_sdnmlb_1	1059	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_40.jpg	40
gid_2016_05_07_nynmlb_sdnmlb_1	1060	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_41.jpg	41
gid_2016_05_07_nynmlb_sdnmlb_1	1061	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_42.jpg	42
gid_2016_05_07_nynmlb_sdnmlb_1	1062	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_43.jpg	43
gid_2016_05_07_nynmlb_sdnmlb_1	1063	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_44.jpg	44
gid_2016_05_07_nynmlb_sdnmlb_1	1064	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_45.jpg	45
gid_2016_05_07_nynmlb_sdnmlb_1	1065	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_46.jpg	46
gid_2016_05_07_nynmlb_sdnmlb_1	1066	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_47.jpg	47
gid_2016_05_07_nynmlb_sdnmlb_1	1067	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_48.jpg	48
gid_2016_05_07_nynmlb_sdnmlb_1	1068	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_49.jpg	49
gid_2016_05_07_nynmlb_sdnmlb_1	1069	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_50.jpg	50
gid_2016_05_07_nynmlb_sdnmlb_1	1070	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_51.jpg	51
gid_2016_05_07_nynmlb_sdnmlb_1	1071	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_52.jpg	52
gid_2016_05_07_nynmlb_sdnmlb_1	1072	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_53.jpg	53
gid_2016_05_07_nynmlb_sdnmlb_1	1073	27	thumbnails	http://mediadownloads.mlb.com/mlbam/2016/05/08/images/mlbf_674009183_th_13.jpg	13
