gid	key	parent_key	parent_table	text
gid_2016_05_07_nynmlb_sdnmlb_1	0	0	teamsTable	
gid_2016_05_07_nynmlb_sdnmlb_1	1	0	inningsTable	
gid_2016_05_07_nynmlb_sdnmlb_1	2	0	summaryTable	
