gid	key	parent_key	parent_table	text
gid_2016_05_07_nynmlb_sdnmlb_1	0	0	batting	<b>BATTING</b><br/><b>HR</b>: Jay (1, 3rd inning off Colon, B, 2 on, 1 out).<br/><b>TB</b>: Jay 4; Shields 2; Wallace; Upton Jr. 2; Norris, D 2.<br/><b>RBI</b>: Jay 3 (13).<br/><b>Runners left in scoring position, 2 out</b>: Jay; Ramirez, Al.<br/><b>SAC</b>: Weeks, J.<br/><b>Team RISP</b>: 1-for-4.<br/><b>Team LOB</b>: 6.<br/><br/><b>FIELDING</b><br/><b>DP</b>: (Ramirez, Al-Weeks, J-Myers).<br/><br/>
gid_2016_05_07_nynmlb_sdnmlb_1	1	1	batting	<b>BATTING</b><br/><b>2B</b>: Plawecki 2 (2, Shields, Villanueva, Ca); Cabrera, A (7, Shields); Duda (4, Shields).<br/><b>HR</b>: Cespedes (10, 1st inning off Shields, 1 on, 2 out); Colon, B (1, 2nd inning off Shields, 1 on, 2 out); Wright, D (4, 9th inning off Villanueva, Ca, 0 on, 1 out); Conforto (5, 9th inning off Villanueva, Ca, 0 on, 1 out).<br/><b>TB</b>: Duda 2; Wright, D 5; Conforto 4; Colon, B 4; Cabrera, A 2; Plawecki 4; Cespedes 4.<br/><b>RBI</b>: Cespedes 2 (29); Colon, B 2 (2); Wright, D (8); Conforto (19).<br/><b>2-out RBI</b>: Cespedes 2; Colon, B 2.<br/><b>Runners left in scoring position, 2 out</b>: Duda 2; Colon, B 2; De Aza.<br/><b>GIDP</b>: Cespedes.<br/><b>Team RISP</b>: 1-for-11.<br/><b>Team LOB</b>: 9.<br/><br/><b>BASERUNNING</b><br/><b>SB</b>: Wright, D (3, 2nd base off Hand/Norris, D).<br/><br/>
