gid	key	parent_key	parent_table	text
gid_2016_05_07_nynmlb_sdnmlb_1	0	0	boxscore	<b>Game Scores</b>: Colon, B 54; Shields 49.<br/><b>IBB</b>: Plawecki (by Shields); Cespedes (by Hand).<br/><b>Pitches-strikes</b>: Colon, B 86-62; Blevins 4-3; Reed, A 21-17; Familia 13-9; Shields 110-59; Hand 21-12; Villanueva, Ca 28-18.<br/><b>Groundouts-flyouts</b>: Colon, B 6-4; Blevins 0-0; Reed, A 1-0; Familia 1-1; Shields 6-2; Hand 0-1; Villanueva, Ca 3-1.<br/><b>Batters faced</b>: Colon, B 27; Blevins 1; Reed, A 5; Familia 3; Shields 27; Hand 5; Villanueva, Ca 10.<br/><b>Inherited runners-scored</b>: Blevins 1-0.<br/><b>Umpires</b>: HP: Hunter Wendelstedt. 1B: Ramon DeJesus. 2B: Tripp Gibson. 3B: Jerry Layne. <br/><b>Weather</b>: 60 degrees, clear.<br/><b>Wind</b>: 15 mph, L to R.<br/><b>First pitch</b>: 5:41 PM.<br/><b>T</b>: 2:52.<br/><b>Att</b>: 41,028.<br/><b>Venue</b>: Petco Park.<br/><b>May 7, 2016</b><br/>
