gid	key	parent_key	parent_table	text
gid_2016_05_07_nynmlb_sdnmlb_1	0	0	batting	<span>a-Struck out for Hand in the 7th. b-Grounded out for Villanueva, Ca in the 9th. </span><br/>
gid_2016_05_07_nynmlb_sdnmlb_1	1	1	batting	<span>a-Grounded out for Blevins in the 8th. </span><br/>
