gid	key	parent_key	parent_table	text
gid_2016_05_07_nynmlb_sdnmlb_1	0	0	batting	<span>a-Bate&#243; por Hand en la 7th. b-Bate&#243; por Villanueva, Ca en la 9th. </span><br/>
gid_2016_05_07_nynmlb_sdnmlb_1	1	1	batting	<span>a-Bate&#243; por Blevins en la 8th. </span><br/>
